Fiber Volume,Length (mm),Diameter (mm),L/D,RI,Cement,Water,Sand,Fly ash C,Fly ash F,GGBS,Coarse Aggr.,Silica Fume,Water Reducer/SP,Fiber,C/B,W/C,W/B,FA/Binder Ratio,S/B Ratio,Paste Volume,SCM Ratio,Aggregate Ratio,Fiber Surface Area,Fiber Efficiency,GGBS Presence,Silica Fume Presence,Coarse Aggr Presence,tau_proxy,Flaw Size Proxy,Geometric Fiber Eff,sigma_cu_proxy,sigma_crack_proxy,PSH Strength Index,Jb_complement,J_tip_proxy,PSH Energy Index,Second Stress,Second Strain,group_id
0.0,12.0,0.04,300.0,18.4398,315.0,168.0,760.0,0.0,105.0,0.0,1080.0,0.0,2.7,2.6,0.7499999999821428,0.5333333333164021,0.3999999999904762,0.24999999999404762,1.8095238094807256,588.0,0.24999999999404762,3.1292517006270537,0.0,0.0,0.0,0.0,1.0,0.0,7.823129056175673,0.0,787.4999803312505,0.12782608998790926,0.0,1.4109347795078521e-08,0.12782608998790926,0.0,4.71,0.000157,9
0.0,12.0,0.04,300.0,28.5597,315.0,168.0,760.0,0.0,105.0,0.0,1080.0,0.0,2.7,3.9,0.7499999999821428,0.5333333333164021,0.3999999999904762,0.24999999999404762,1.8095238094807256,588.0,0.24999999999404762,3.1292517006270537,0.0,0.0,0.0,0.0,1.0,0.0,7.823129056175673,0.0,787.4999803312505,0.12782608998790926,0.0,1.4109347795078521e-08,0.12782608998790926,0.0,5.54,0.000183,12
0.0,12.0,0.04,300.0,39.2796,315.0,168.0,760.0,0.0,105.0,0.0,1080.0,0.0,2.7,5.2,0.7499999999821428,0.5333333333164021,0.3999999999904762,0.24999999999404762,1.8095238094807256,588.0,0.24999999999404762,3.1292517006270537,0.0,0.0,0.0,0.0,1.0,0.0,7.823129056175673,0.0,787.4999803312505,0.12782608998790926,0.0,1.4109347795078521e-08,0.12782608998790926,0.0,5.16,0.000176,14
0.01,12.0,0.04,300.0,50.5995,315.0,168.0,760.0,0.0,105.0,0.0,1080.0,0.0,2.7,6.5,0.7499999999821428,0.5333333333164021,0.3999999999904762,0.24999999999404762,1.8095238094807256,588.0,0.24999999999404762,3.1292517006270537,0.015079644737231009,3.0,0.0,0.0,1.0,74.99998125000468,7.823129056175673,151.7985,787.4999803312505,0.12782608998790926,2362.499940993752,1.4109347795078521e-08,0.12782608998790926,45539.549999999996,4.77,0.000176,32
0.0,12.0,0.04,300.0,0.0,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,0.0,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.0,0.0,0.0,0.0,1.0,0.0,8.103875038166978,0.0,1249.9999609615397,0.12339775651232317,0.0,8.888889166495725e-09,0.12339775651232317,0.0,4.87,0.000135,4
0.0,12.0,0.04,300.0,10.7199,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,1.3,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.0,0.0,0.0,0.0,1.0,0.0,8.103875038166978,0.0,1249.9999609615397,0.12339775651232317,0.0,8.888889166495725e-09,0.12339775651232317,0.0,5.16,0.000141,7
0.0,12.0,0.04,300.0,22.0398,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,2.6,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.0,0.0,0.0,0.0,1.0,0.0,8.103875038166978,0.0,1249.9999609615397,0.12339775651232317,0.0,8.888889166495725e-09,0.12339775651232317,0.0,5.38,0.000146,10
0.0,12.0,0.04,300.0,33.9597,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,3.9,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.0,0.0,0.0,0.0,1.0,0.0,8.103875038166978,0.0,1249.9999609615397,0.12339775651232317,0.0,8.888889166495725e-09,0.12339775651232317,0.0,5.73,0.000154,13
0.0,12.0,0.04,300.0,46.4796,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,5.2,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.0,0.0,0.0,0.0,1.0,0.0,8.103875038166978,0.0,1249.9999609615397,0.12339775651232317,0.0,8.888889166495725e-09,0.12339775651232317,0.0,5.47,0.000152,16
0.01,12.0,0.04,300.0,59.5995,400.0,166.4,750.0,0.0,120.0,0.0,1030.0,0.0,5.67,6.5,0.7692307692159763,0.4159999999896,0.31999999999384615,0.2307692307647929,1.4423076922799556,686.4,0.2307692307647929,2.593240093202313,0.015079644737231009,3.0,0.0,0.0,1.0,74.99998125000468,8.103875038166978,178.7985,1249.9999609615397,0.12339775651232317,3749.999882884619,8.888889166495725e-09,0.12339775651232317,53639.549999999996,5.03,0.000145,33
0.0,12.0,0.04,300.0,0.0,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,0.0,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.0,0.0,0.0,0.0,1.0,0.0,9.937883447300361,0.0,1677.514725929146,0.10062504800913123,0.0,6.6235550361305244e-09,0.10062504800913123,0.0,5.81,0.000138,5
0.0,12.0,0.04,300.0,12.5199,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,1.3,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.0,0.0,0.0,0.0,1.0,0.0,9.937883447300361,0.0,1677.514725929146,0.10062504800913123,0.0,6.6235550361305244e-09,0.10062504800913123,0.0,6.13,0.000144,8
0.0,12.0,0.04,300.0,25.6398,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,2.6,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.0,0.0,0.0,0.0,1.0,0.0,9.937883447300361,0.0,1677.514725929146,0.10062504800913123,0.0,6.6235550361305244e-09,0.10062504800913123,0.0,6.53,0.000153,11
0.0,12.0,0.04,300.0,39.3597,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,3.9,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.0,0.0,0.0,0.0,1.0,0.0,9.937883447300361,0.0,1677.514725929146,0.10062504800913123,0.0,6.6235550361305244e-09,0.10062504800913123,0.0,6.84,0.000159,15
0.0,12.0,0.04,300.0,53.6796,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,5.2,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.0,0.0,0.0,0.0,1.0,0.0,9.937883447300361,0.0,1677.514725929146,0.10062504800913123,0.0,6.6235550361305244e-09,0.10062504800913123,0.0,6.4,0.000153,17
0.01,12.0,0.04,300.0,68.5995,420.0,135.2,730.0,0.0,120.0,0.0,950.0,0.0,7.83,6.5,0.7777777777633744,0.3219047618970975,0.25037037036573384,0.222222222218107,1.3518518518268174,675.2,0.222222222218107,2.4881516587309216,0.015079644737231009,3.0,0.0,0.0,1.0,74.99998125000468,9.937883447300361,205.79850000000002,1677.514725929146,0.10062504800913123,5032.544177787438,6.6235550361305244e-09,0.10062504800913123,61739.55,5.93,0.000146,34
0.02,12.0,0.039,307.6923077,67.99846154,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,52.0,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.029405307237600466,6.153846154,1.0,0.0,1.0,157.79088656643933,7.613636190661214,418.4520710258459,511.36362475537214,0.1313432863935834,3146.853075496346,2.0655556023416402e-08,0.1313432863935834,128754.48339578685,3.99,0.00014,182
0.02,12.0,0.039,307.6923077,77.22923077,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,84.5,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.029405307237600466,6.153846154,1.0,0.0,1.0,157.79088656643933,7.613636190661214,475.25680475034295,511.36362475537214,0.1313432863935834,3146.853075496346,2.0655556023416402e-08,0.1313432863935834,146232.8630037614,4.23,0.00015,183
0.02,12.0,0.039,307.6923077,109.1261538,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,91.0,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.029405307237600466,6.153846154,1.0,0.0,1.0,157.79088656643933,7.613636190661214,671.5455618629425,511.36362475537214,0.1313432863935834,3146.853075496346,2.0655556023416402e-08,0.1313432863935834,206629.40365530193,4.19,0.00018,185
0.03,12.0,0.039,307.6923077,144.1,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,97.5,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.044107960856400695,9.230769231,1.0,0.0,1.0,236.68632984965902,7.613636190661214,1330.1538461871,511.36362475537214,0.1313432863935834,4720.279613244519,2.0655556023416402e-08,0.1313432863935834,409278.1065293397,4.09,0.00019,260
0.03,38.0,0.667,56.97151424,29.52976012,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,130.0,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,2.3888042219366072,1.7091454272,1.0,0.0,1.0,2.5624368839214857,7.613636190661214,50.47065447541092,511.36362475537214,0.1313432863935834,873.9948008870609,6.024966588594951e-07,0.1313432863935834,2875.3896101479922,4.31,0.00023,244
0.01,38.0,0.667,56.97151424,12.95133433,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,78.0,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.7962680739788691,0.5697151424,1.0,0.0,1.0,0.8541456279738285,7.613636190661214,7.378571282085958,511.36362475537214,0.1313432863935834,291.331600295687,6.024966588594951e-07,0.1313432863935834,420.3683788682152,4.06,0.00016,22
0.01,12.0,0.039,307.6923077,73.02461538,225.0,165.0,785.0,0.0,75.0,75.0,1024.0,0.0,3.2,13.0,0.599999999984,0.7333333333007407,0.43999999998826667,0.19999999999466667,2.0933333332775113,540.0,0.39999999998933333,3.349999999937963,0.014702653618800233,3.076923077,1.0,0.0,1.0,78.89544328321966,7.613636190661214,224.69112425177113,511.36362475537214,0.1313432863935834,1573.426537748173,2.0655556023416402e-08,0.1313432863935834,69135.7305407349,3.8,0.0001,43
0.03,12.0,0.04,300.0,185.4975,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,32.5,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.045238934211693026,9.0,1.0,1.0,0.0,224.99994375001404,5.393634128900078,1669.4775,4041.2555611776174,0.18540375083800728,36371.300050598555,2.7494205557921573e-09,0.18540375083800728,500843.25,6.500000091,0.000190086,256
0.03,12.0,0.04,300.0,192.9975,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,65.0,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.045238934211693026,9.0,1.0,1.0,0.0,224.99994375001404,5.393634128900078,1736.9775,4041.2555611776174,0.18540375083800728,36371.300050598555,2.7494205557921573e-09,0.18540375083800728,521093.25,6.746835386,0.000171336,257
0.03,13.0,0.2,65.0,43.441125,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,97.5,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.24504422698000386,1.95,1.0,1.0,0.0,9.749999512500024,5.393634128900078,84.71019375,4041.2555611776174,0.18540375083800728,7880.448344296354,5.8567538466578454e-08,0.18540375083800728,5506.16259375,6.689873506,0.000136422,246
0.03,13.0,0.2,65.0,45.066125,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,130.0,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.24504422698000386,1.95,1.0,1.0,0.0,9.749999512500024,5.393634128900078,87.87894374999999,4041.2555611776174,0.18540375083800728,7880.448344296354,5.8567538466578454e-08,0.18540375083800728,5712.13134375,6.386075245,0.000175216,247
0.03,30.0,0.75,40.0,28.733,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,66.2,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,2.1205750411731104,1.2,1.0,1.0,0.0,1.5999999786666668,5.393634128900078,34.4796,4041.2555611776174,0.18540375083800728,4849.5066734131415,1.546549062633086e-07,0.18540375083800728,1379.184,6.321428762,0.000146939,240
0.03,30.0,0.75,40.0,29.733,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,65.7,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,2.1205750411731104,1.2,1.0,1.0,0.0,1.5999999786666668,5.393634128900078,35.6796,4041.2555611776174,0.18540375083800728,4849.5066734131415,1.546549062633086e-07,0.18540375083800728,1427.184,7.12499988,0.000170204,241
0.03,12.0,0.04,300.0,230.4975,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,65.4,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.045238934211693026,9.0,1.0,1.0,0.0,224.99994375001404,5.393634128900078,2074.4775,4041.2555611776174,0.18540375083800728,36371.300050598555,2.7494205557921573e-09,0.18540375083800728,622343.25,5.964285967,0.000161633,258
0.03,30.0,0.75,40.0,31.733,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,98.3,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,2.1205750411731104,1.2,1.0,1.0,0.0,1.5999999786666668,5.393634128900078,38.0796,4041.2555611776174,0.18540375083800728,4849.5066734131415,1.546549062633086e-07,0.18540375083800728,1523.184,5.642856907,0.00012,242
0.03,12.0,0.04,300.0,245.4975,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,97.9,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,0.045238934211693026,9.0,1.0,1.0,0.0,224.99994375001404,5.393634128900078,2209.4775,4041.2555611776174,0.18540375083800728,36371.300050598555,2.7494205557921573e-09,0.18540375083800728,662843.25,6.392857253,0.00010898,259
0.03,30.0,0.75,40.0,33.733,646.0,172.0,1076.0,0.0,0.0,215.0,0.0,215.0,10.0,130.4,0.6003717472063163,0.2662538699649187,0.15985130111375603,0.0,0.9999999999907064,1248.0,0.3996282527843901,0.8621794871725788,2.1205750411731104,1.2,1.0,1.0,0.0,1.5999999786666668,5.393634128900078,40.4796,4041.2555611776174,0.18540375083800728,4849.5066734131415,1.546549062633086e-07,0.18540375083800728,1619.1839999999997,5.875000269,0.000194694,243
0.01,6.0,0.04,150.0,26.79975,696.9684056,175.6360382,557.5747245,0.0,836.3620867,0.0,0.0,0.0,0.0,6.5,0.454545454548419,0.25199999998031475,0.11454545453889722,0.5454545454450592,0.3636363636517787,1708.9665305,0.5454545454450592,0.32626427407774056,0.007539822368615504,1.5,0.0,0.0,0.0,37.49999062500234,2.8483386521772593,40.199625,6084.644279942871,0.3510818475621869,9126.966419914308,7.304361997125941e-09,0.3510818475621869,6029.943749999999,4.990244176,0.02149631,27
0.01,6.0,0.04,150.0,55.0995,693.4660518,174.7534451,554.7728415,0.0,832.1592622,0.0,0.0,0.0,0.0,13.0,0.45454545453055756,0.25200000006327633,0.11454545457211426,0.5454545454628879,0.3636363636637742,1700.3787590999998,0.5454545454628879,0.32626427407877956,0.007539822368615504,1.5,0.0,0.0,0.0,37.49999062500234,2.8483386513603404,82.64925,6054.068176251669,0.3510818476628791,9081.102264377503,7.341252716443952e-09,0.3510818476628791,12397.387499999999,5.39999995,0.033192831,28
0.02,6.0,0.04,150.0,84.89925,689.963698,173.8708519,551.9709584,0.0,827.9564376,0.0,0.0,0.0,0.0,19.5,0.4545454545424601,0.252000000002145,0.11454545454733513,0.5454545454509521,0.36363636363396806,1691.7909874999998,0.5454545454509521,0.3262642740592903,0.015079644737231009,3.0,0.0,0.0,0.0,74.99998125000468,2.8483386518063654,254.69774999999998,6023.492075627991,0.35108184760790273,18070.476226883973,7.378517957095644e-09,0.35108184760790273,38204.6625,6.248780646,0.042802949,53
0.02,6.0,0.04,150.0,116.199,686.4613442,172.9882587,549.1690754,0.0,823.7536131,0.0,0.0,0.0,0.0,26.0,0.4545454545243859,0.2519999999403899,0.1145454545147184,0.5454545454689925,0.363636363645995,1683.203216,0.5454545454689925,0.3262642740796292,0.015079644737231009,3.0,0.0,0.0,0.0,74.99998125000468,2.848338652794989,348.597,5992.915975401138,0.3510818474860465,17978.747926203414,7.416163454797902e-09,0.3510818474860465,52289.549999999996,6.609756122,0.000316122,54
0.01,12.0,0.04,300.0,143.0388,1434.563721,268.5503286,344.2952931,0.0,286.9127442,0.0,0.0,0.0,0.0,15.6,0.8333333333284926,0.18720000001877088,0.15600000001582365,0.16666666666569854,0.20000000003369203,1990.0267938,0.16666666666569854,0.1730103806496145,0.015079644737231009,3.0,0.0,0.0,0.0,74.99998125000468,1.109040830395238,429.1164,9195.920698046666,0.901680049621637,27587.76209414,1.2082652162791332e-09,0.901680049621637,128734.92000000001,2.998605388,0.010277465,36
0.01,12.0,0.04,300.0,171.0786,1431.659746,268.0067044,343.598339,0.0,286.3319492,0.0,0.0,0.0,0.0,18.2,0.8333333333284827,0.18719999996292974,0.15599999996928973,0.16666666666569654,0.19999999997555284,1985.9983996,0.16666666666569654,0.1730103806062855,0.015079644737231009,3.0,0.0,0.0,0.0,74.99998125000468,1.1090408304483086,513.2357999999999,9177.305477620403,0.901680049578489,27531.91643286121,1.2107160580201289e-09,0.901680049578489,153970.74,3.354253827,0.010192526,37
0.02,12.0,0.04,300.0,200.3184,1428.755771,267.4630803,342.901385,0.0,285.7511542,0.0,0.0,0.0,0.0,20.8,0.8333333333284729,0.18719999997685258,0.15599999998089248,0.16666666666569455,0.19999999997550316,1981.9700055,0.16666666666569455,0.17301038060450602,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.109040830354415,1201.9104,9158.690253769855,0.9016800496548271,54952.14152261913,1.2131768629840506e-09,0.9016800496548271,360573.12,3.451882946,0.013306909,100
0.02,12.0,0.04,300.0,230.7582,1425.851796,266.9194561,342.2044309,0.0,285.1703591,0.0,0.0,0.0,0.0,23.4,0.8333333333771668,0.18719999992069866,0.15599999994321523,0.16666666661698876,0.1999999999286976,1977.9416112,0.16666666661698876,0.17301038056965568,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.109040830398872,1384.5492,9140.075032809402,0.9016800496186824,54840.450196856415,1.2156476912089274e-09,0.9016800496186824,415364.75999999995,3.577405909,0.015345413,101
0.02,12.0,0.04,300.0,262.398,1422.94782,266.375832,341.5074769,0.0,284.5895641,0.0,0.0,0.0,0.0,26.0,0.8333333332796499,0.18720000006615,0.15600000004617176,0.16666666671449384,0.2000000000456798,1973.9132161,0.16666666671449384,0.17301038065544258,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,1.1090408302168455,1574.3880000000001,9121.45979720672,0.9016800497666747,54728.75878324033,1.2181286064006646e-09,0.9016800497666747,472316.4,3.842399023,0.012457532,102
0.02,12.0,0.039,307.6923077,247.752,343.4929965,300.556372,432.8011756,0.0,858.7324913,0.0,0.0,0.0,13.22448037,23.4,0.2857142857000265,0.8750000001564806,0.2500000000395101,0.7142857142916558,0.3599999999903513,1502.7818598,0.7142857142916558,0.28799999998317793,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536706511,1524.627692345808,1373.9719308239796,0.8680555829304637,8455.211882205102,7.687566072137642e-09,0.8680555829304637,469116.2130412074,5.443787137,0.013270935,186
0.02,12.0,0.039,307.6923077,253.2904615,343.4929965,300.556372,432.8011756,0.0,858.7324913,0.0,0.0,0.0,13.22448037,23.4,0.2857142857000265,0.8750000001564806,0.2500000000395101,0.7142857142916558,0.3599999999903513,1502.7818598,0.7142857142916558,0.28799999998317793,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536706511,1558.71053234666,1373.9719308239796,0.8680555829304637,8455.211882205102,7.687566072137642e-09,0.8680555829304637,479603.24073403946,5.076922973,0.016256156,187
0.02,12.0,0.039,307.6923077,258.8289231,343.4929965,300.556372,432.8011756,0.0,858.7324913,0.0,0.0,0.0,13.22448037,23.4,0.2857142857000265,0.8750000001564806,0.2500000000395101,0.7142857142916558,0.3599999999903513,1502.7818598,0.7142857142916558,0.28799999998317793,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536706511,1592.7933729628967,1373.9719308239796,0.8680555829304637,8455.211882205102,7.687566072137642e-09,0.8680555829304637,490090.2686162206,5.893491173,0.016906404,188
0.02,12.0,0.039,307.6923077,309.5772308,341.7135243,298.9993338,430.5590406,0.0,854.2838107,0.0,0.0,0.0,14.35196802,28.6,0.28571428572384144,0.8750000000841347,0.25000000003971584,0.7142857142677974,0.35999999999699,1494.9966688,0.7142857142677974,0.2879999999884415,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536907573,1905.0906511245503,1366.8540423086954,0.8680555829153133,8411.409491340719,7.727599050467159e-09,0.8680555829153133,586181.7388222086,6.099644235,0.008801432,189
0.02,12.0,0.039,307.6923077,316.3464615,341.7135243,298.9993338,430.5590406,0.0,854.2838107,0.0,0.0,0.0,14.35196802,28.6,0.28571428572384144,0.8750000000841347,0.25000000003971584,0.7142857142677974,0.35999999999699,1494.9966688,0.7142857142677974,0.2879999999884415,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536907573,1946.747455433284,1366.8540423086954,0.8680555829153133,8411.409491340719,7.727599050467159e-09,0.8680555829153133,598999.2170713702,6.014234862,0.009203936,190
0.02,12.0,0.039,307.6923077,323.1156923,341.7135243,298.9993338,430.5590406,0.0,854.2838107,0.0,0.0,0.0,14.35196802,28.6,0.28571428572384144,0.8750000000841347,0.25000000003971584,0.7142857142677974,0.35999999999699,1494.9966688,0.7142857142677974,0.2879999999884415,0.029405307237600466,6.153846154,0.0,0.0,0.0,157.79088656643933,1.1519999536907573,1988.4042603574023,1366.8540423086954,0.8680555829153133,8411.409491340719,7.727599050467159e-09,0.8680555829153133,611816.6955098809,6.088967631,0.006815743,191
0.03,12.0,0.039,307.6923077,373.864,339.9380043,297.4457537,428.3218854,0.0,849.8450107,0.0,0.0,0.0,15.46717919,33.8,0.28571428572389135,0.874999999790403,0.24999999995587435,0.7142857142677038,0.35999999999697424,1487.2287687,0.7142857142677038,0.28800000000774595,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999541543167,3451.052307778584,1359.7519630499212,0.8680555825660118,12551.556582313062,7.767960838813723e-09,0.8680555825660118,1061862.2485738033,7.088082921,0.007688967,261
0.03,12.0,0.039,307.6923077,381.864,339.9380043,297.4457537,428.3218854,0.0,849.8450107,0.0,0.0,0.0,15.46717919,33.8,0.28571428572389135,0.874999999790403,0.24999999995587435,0.7142857142677038,0.35999999999697424,1487.2287687,0.7142857142677038,0.28800000000774595,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999541543167,3524.898461626584,1359.7519630499212,0.8680555825660118,12551.556582313062,7.767960838813723e-09,0.8680555825660118,1084584.1420660636,6.352331617,0.007662901,262
0.03,12.0,0.039,307.6923077,389.864,339.9380043,297.4457537,428.3218854,0.0,849.8450107,0.0,0.0,0.0,15.46717919,33.8,0.28571428572389135,0.874999999790403,0.24999999995587435,0.7142857142677038,0.35999999999697424,1487.2287687,0.7142857142677038,0.28800000000774595,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999541543167,3598.744615474584,1359.7519630499212,0.8680555825660118,12551.556582313062,7.767960838813723e-09,0.8680555825660118,1107306.035558324,7.564766878,0.006411816,263
0.03,12.0,0.039,307.6923077,440.6123077,338.1664233,295.8956204,426.0896933,0.0,845.4160581,0.0,0.0,0.0,16.57015474,39.0,0.28571428574808144,0.8750000000110891,0.2500000000401324,0.7142857142434698,0.35999999999357885,1479.4781017999999,0.7142857142434698,0.2879999999856166,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999536775383,4067.1905327170643,1352.6656388762317,0.8680555829252741,12486.144359169677,7.80865551389846e-09,0.8680555829252741,1251443.240867306,7.820105754,0.006297608,264
0.03,12.0,0.039,307.6923077,449.8430769,338.1664233,295.8956204,426.0896933,0.0,845.4160581,0.0,0.0,0.0,16.57015474,39.0,0.28571428574808144,0.8750000000110891,0.2500000000401324,0.7142857142434698,0.35999999999357885,1479.4781017999999,0.7142857142434698,0.2879999999856166,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999536775383,4152.397633026887,1352.6656388762317,0.8680555829252741,12486.144359169677,7.80865551389846e-09,0.8680555829252741,1277660.810194061,7.830687804,0.005633303,265
0.03,12.0,0.039,307.6923077,459.0738462,338.1664233,295.8956204,426.0896933,0.0,845.4160581,0.0,0.0,0.0,16.57015474,39.0,0.28571428574808144,0.8750000000110891,0.2500000000401324,0.7142857142434698,0.35999999999357885,1479.4781017999999,0.7142857142434698,0.2879999999856166,0.044107960856400695,9.230769231,0.0,0.0,0.0,236.68632984965902,1.1519999536775383,4237.604734259786,1352.6656388762317,0.8680555829252741,12486.144359169677,7.80865551389846e-09,0.8680555829252741,1303878.3798048391,7.851851803,0.006563329,266
0.02,12.0,0.04,300.0,304.398,242.7582437,364.1373655,242.7582437,0.0,971.0329748,0.0,0.0,0.0,0.0,26.0,0.1999999999983523,1.4999999997322437,0.2999999999563352,0.7999999999934092,0.1999999999983523,1577.928584,0.7999999999934092,0.15384615385005382,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,0.5128204958141369,1826.3880000000001,809.1941188113071,1.9500000266417445,4855.164712867843,1.3731082385315834e-08,1.9500000266417445,547916.4,4.673946747,0.054973827,103
0.02,12.0,0.04,300.0,310.398,242.7582437,364.1373655,242.7582437,0.0,971.0329748,0.0,0.0,0.0,0.0,26.0,0.1999999999983523,1.4999999997322437,0.2999999999563352,0.7999999999934092,0.1999999999983523,1577.928584,0.7999999999934092,0.15384615385005382,0.030159289474462017,6.0,0.0,0.0,0.0,149.99996250000936,0.5128204958141369,1862.3880000000001,809.1941188113071,1.9500000266417445,4855.164712867843,1.3731082385315834e-08,1.9500000266417445,558716.4,4.868954535,0.052774874,104
